Dist Code,Year,State Code,State Name,Dist Name,RICE YIELD (Kg per ha),yield_clean
176,1996,9,Punjab,Patiala,3339.0,3339.0
176,1997,9,Punjab,Patiala,3300.0,3300.0
176,1998,9,Punjab,Patiala,3138.0,3138.0
176,1999,9,Punjab,Patiala,3247.0,3247.0
176,2000,9,Punjab,Patiala,3348.0,3348.0
176,2001,9,Punjab,Patiala,3618.0,3618.0
176,2002,9,Punjab,Patiala,3451.0,3451.0
176,2003,9,Punjab,Patiala,3862.0,3862.0
176,2004,9,Punjab,Patiala,3860.0,3860.0
176,2005,9,Punjab,Patiala,3950.0,3950.0
176,2006,9,Punjab,Patiala,4173.0,4173.0
176,2007,9,Punjab,Patiala,4269.0,4269.0
176,2008,9,Punjab,Patiala,4239.0,4239.0
176,2009,9,Punjab,Patiala,4254.0,4254.0
176,2010,9,Punjab,Patiala,3731.0,3731.0
176,2011,9,Punjab,Patiala,3859.0,3859.0
176,2012,9,Punjab,Patiala,3957.0,3957.0
176,2013,9,Punjab,Patiala,4152.0,4152.0
176,2014,9,Punjab,Patiala,3930.0,3930.0
176,2015,9,Punjab,Patiala,3957.0,3957.0
176,2016,9,Punjab,Patiala,4241.0,4241.0
176,2017,9,Punjab,Patiala,4296.0,4296.0
176,2018,9,Punjab,Patiala,3932.0,3932.0
176,2019,9,Punjab,Patiala,3949.0,3949.0
515,1990,7,Maharashtra,Latur,1139.0,1139.0
515,1991,7,Maharashtra,Latur,259.0,259.0
515,1992,7,Maharashtra,Latur,758.0,758.0
515,1993,7,Maharashtra,Latur,847.0,847.0
515,1994,7,Maharashtra,Latur,632.0,632.0
515,1995,7,Maharashtra,Latur,595.0,595.0
515,1996,7,Maharashtra,Latur,809.0,809.0
515,1997,7,Maharashtra,Latur,265.0,265.0
515,1998,7,Maharashtra,Latur,483.0,483.0
515,1999,7,Maharashtra,Latur,594.0,594.0
515,2000,7,Maharashtra,Latur,625.0,625.0
515,2001,7,Maharashtra,Latur,647.0,647.0
515,2002,7,Maharashtra,Latur,444.0,444.0
515,2003,7,Maharashtra,Latur,327.0,327.0
515,2004,7,Maharashtra,Latur,312.0,312.0
515,2005,7,Maharashtra,Latur,456.0,456.0
515,2006,7,Maharashtra,Latur,415.0,415.0
515,2007,7,Maharashtra,Latur,468.0,468.0
515,2008,7,Maharashtra,Latur,359.0,359.0
515,2009,7,Maharashtra,Latur,394.0,394.0
515,2010,7,Maharashtra,Latur,446.0,446.0
515,2011,7,Maharashtra,Latur,478.0,478.0
515,2012,7,Maharashtra,Latur,605.0,605.0
515,2013,7,Maharashtra,Latur,671.0,671.0
515,2014,7,Maharashtra,Latur,190.0,190.0
515,2015,7,Maharashtra,Latur,79.0,79.0
515,2016,7,Maharashtra,Latur,273.0,273.0
515,2017,7,Maharashtra,Latur,286.0,286.0
515,2018,7,Maharashtra,Latur,208.0,208.0
515,2019,7,Maharashtra,Latur,81.0,81.0
516,1990,7,Maharashtra,Gadchiroli,958.0,958.0
516,1991,7,Maharashtra,Gadchiroli,646.0,646.0
516,1992,7,Maharashtra,Gadchiroli,1171.0,1171.0
516,1993,7,Maharashtra,Gadchiroli,1246.0,1246.0
516,1994,7,Maharashtra,Gadchiroli,1180.0,1180.0
516,1995,7,Maharashtra,Gadchiroli,1426.0,1426.0
516,1996,7,Maharashtra,Gadchiroli,1125.0,1125.0
516,1997,7,Maharashtra,Gadchiroli,1097.0,1097.0
516,1998,7,Maharashtra,Gadchiroli,1126.0,1126.0
516,1999,7,Maharashtra,Gadchiroli,1383.0,1383.0
516,2000,7,Maharashtra,Gadchiroli,782.0,782.0
516,2001,7,Maharashtra,Gadchiroli,1163.0,1163.0
516,2002,7,Maharashtra,Gadchiroli,539.0,539.0
516,2003,7,Maharashtra,Gadchiroli,1226.0,1226.0
516,2004,7,Maharashtra,Gadchiroli,865.0,865.0
516,2005,7,Maharashtra,Gadchiroli,1512.0,1512.0
516,2006,7,Maharashtra,Gadchiroli,1478.0,1478.0
516,2007,7,Maharashtra,Gadchiroli,1498.0,1498.0
516,2008,7,Maharashtra,Gadchiroli,844.0,844.0
516,2009,7,Maharashtra,Gadchiroli,760.0,760.0
516,2010,7,Maharashtra,Gadchiroli,1488.0,1488.0
516,2011,7,Maharashtra,Gadchiroli,1206.0,1206.0
516,2012,7,Maharashtra,Gadchiroli,1522.0,1522.0
516,2013,7,Maharashtra,Gadchiroli,1487.0,1487.0
516,2014,7,Maharashtra,Gadchiroli,1324.0,1324.0
516,2015,7,Maharashtra,Gadchiroli,856.0,856.0
516,2016,7,Maharashtra,Gadchiroli,1860.0,1860.0
516,2017,7,Maharashtra,Gadchiroli,1240.0,1240.0
516,2018,7,Maharashtra,Gadchiroli,1798.0,1798.0
516,2019,7,Maharashtra,Gadchiroli,1731.0,1731.0
517,1990,7,Maharashtra,Sindhudurg,1982.0,1982.0
517,1991,7,Maharashtra,Sindhudurg,1828.0,1828.0
517,1992,7,Maharashtra,Sindhudurg,2029.0,2029.0
517,1993,7,Maharashtra,Sindhudurg,2053.0,2053.0
517,1994,7,Maharashtra,Sindhudurg,2346.0,2346.0
517,1995,7,Maharashtra,Sindhudurg,2287.0,2287.0
517,1996,7,Maharashtra,Sindhudurg,2472.0,2472.0
517,1997,7,Maharashtra,Sindhudurg,2578.0,2578.0
517,1998,7,Maharashtra,Sindhudurg,2725.0,2725.0
517,1999,7,Maharashtra,Sindhudurg,2269.0,2269.0
517,2000,7,Maharashtra,Sindhudurg,2475.0,2475.0
517,2001,7,Maharashtra,Sindhudurg,2511.0,2511.0
517,2002,7,Maharashtra,Sindhudurg,2184.0,2184.0
517,2003,7,Maharashtra,Sindhudurg,3106.0,3106.0
517,2004,7,Maharashtra,Sindhudurg,2783.0,2783.0
517,2005,7,Maharashtra,Sindhudurg,2849.0,2849.0
517,2006,7,Maharashtra,Sindhudurg,2909.0,2909.0
517,2007,7,Maharashtra,Sindhudurg,2702.0,2702.0
517,2008,7,Maharashtra,Sindhudurg,2749.0,2749.0
517,2009,7,Maharashtra,Sindhudurg,2606.0,2606.0
517,2010,7,Maharashtra,Sindhudurg,2654.0,2654.0
517,2011,7,Maharashtra,Sindhudurg,2706.0,2706.0
517,2012,7,Maharashtra,Sindhudurg,2776.0,2776.0
517,2013,7,Maharashtra,Sindhudurg,3104.0,3104.0
517,2014,7,Maharashtra,Sindhudurg,3254.0,3254.0
517,2015,7,Maharashtra,Sindhudurg,2918.0,2918.0
517,2016,7,Maharashtra,Sindhudurg,3264.0,3264.0
517,2017,7,Maharashtra,Sindhudurg,3221.0,3221.0
517,2018,7,Maharashtra,Sindhudurg,2941.0,2941.0
517,2019,7,Maharashtra,Sindhudurg,2500.0,2500.0
545,1992,9,Punjab,Mansa,3594.0,3594.0
545,1993,9,Punjab,Mansa,3511.0,3511.0
545,1994,9,Punjab,Mansa,3466.0,3466.0
545,1995,9,Punjab,Mansa,3340.0,3340.0
545,1996,9,Punjab,Mansa,3574.0,3574.0
545,1997,9,Punjab,Mansa,3793.0,3793.0
545,1998,9,Punjab,Mansa,2560.0,2560.0
545,1999,9,Punjab,Mansa,3198.0,3198.0
545,2000,9,Punjab,Mansa,3643.0,3643.0
545,2001,9,Punjab,Mansa,3559.0,3559.0
545,2002,9,Punjab,Mansa,3034.0,3034.0
545,2003,9,Punjab,Mansa,3833.0,3833.0
545,2004,9,Punjab,Mansa,4093.0,4093.0
545,2005,9,Punjab,Mansa,4157.0,4157.0
545,2006,9,Punjab,Mansa,4177.0,4177.0
545,2007,9,Punjab,Mansa,4131.0,4131.0
545,2008,9,Punjab,Mansa,4169.0,4169.0
545,2009,9,Punjab,Mansa,4208.0,4208.0
545,2010,9,Punjab,Mansa,4051.0,4051.0
545,2011,9,Punjab,Mansa,3946.0,3946.0
545,2012,9,Punjab,Mansa,4115.0,4115.0
545,2013,9,Punjab,Mansa,4123.0,4123.0
545,2014,9,Punjab,Mansa,3610.0,3610.0
545,2015,9,Punjab,Mansa,3903.0,3903.0
545,2016,9,Punjab,Mansa,4291.0,4291.0
545,2017,9,Punjab,Mansa,4664.0,4664.0
545,2018,9,Punjab,Mansa,4431.0,4431.0
545,2019,9,Punjab,Mansa,4109.0,4109.0
546,1992,9,Punjab,Fatehgarh Sahib,3850.0,3850.0
546,1993,9,Punjab,Fatehgarh Sahib,3788.0,3788.0
546,1994,9,Punjab,Fatehgarh Sahib,3538.0,3538.0
546,1995,9,Punjab,Fatehgarh Sahib,3313.0,3313.0
546,1996,9,Punjab,Fatehgarh Sahib,3538.0,3538.0
546,1997,9,Punjab,Fatehgarh Sahib,3683.0,3683.0
546,1998,9,Punjab,Fatehgarh Sahib,3265.0,3265.0
546,1999,9,Punjab,Fatehgarh Sahib,3683.0,3683.0
546,2000,9,Punjab,Fatehgarh Sahib,4167.0,4167.0
546,2001,9,Punjab,Fatehgarh Sahib,4000.0,4000.0
546,2002,9,Punjab,Fatehgarh Sahib,3900.0,3900.0
546,2003,9,Punjab,Fatehgarh Sahib,4386.0,4386.0
546,2004,9,Punjab,Fatehgarh Sahib,4365.0,4365.0
546,2005,9,Punjab,Fatehgarh Sahib,4247.0,4247.0
546,2006,9,Punjab,Fatehgarh Sahib,4048.0,4048.0
546,2007,9,Punjab,Fatehgarh Sahib,4560.0,4560.0
546,2008,9,Punjab,Fatehgarh Sahib,4271.0,4271.0
546,2009,9,Punjab,Fatehgarh Sahib,4547.0,4547.0
546,2010,9,Punjab,Fatehgarh Sahib,4256.0,4256.0
546,2011,9,Punjab,Fatehgarh Sahib,4233.0,4233.0
546,2012,9,Punjab,Fatehgarh Sahib,4465.0,4465.0
546,2013,9,Punjab,Fatehgarh Sahib,4081.0,4081.0
546,2014,9,Punjab,Fatehgarh Sahib,4349.0,4349.0
546,2015,9,Punjab,Fatehgarh Sahib,4465.0,4465.0
546,2016,9,Punjab,Fatehgarh Sahib,4709.0,4709.0
546,2017,9,Punjab,Fatehgarh Sahib,4593.0,4593.0
546,2018,9,Punjab,Fatehgarh Sahib,4035.0,4035.0
546,2019,9,Punjab,Fatehgarh Sahib,4256.0,4256.0
701,1990,8,Orissa,Balasore,884.0,884.0
701,1991,8,Orissa,Balasore,1404.0,1404.0
701,1992,8,Orissa,Balasore,1360.0,1360.0
701,1993,8,Orissa,Balasore,1447.0,1447.0
701,1994,8,Orissa,Balasore,1432.0,1432.0
701,1995,8,Orissa,Balasore,1361.0,1361.0
701,1996,8,Orissa,Balasore,926.0,926.0
701,1997,8,Orissa,Balasore,1520.0,1520.0
701,1998,8,Orissa,Balasore,792.0,792.0
701,1999,8,Orissa,Balasore,1005.0,1005.0
701,2000,8,Orissa,Balasore,1560.0,1560.0
701,2001,8,Orissa,Balasore,1756.0,1756.0
701,2002,8,Orissa,Balasore,948.0,948.0
701,2003,8,Orissa,Balasore,1561.0,1561.0
701,2004,8,Orissa,Balasore,1764.0,1764.0
701,2005,8,Orissa,Balasore,1540.0,1540.0
701,2006,8,Orissa,Balasore,1449.0,1449.0
701,2007,8,Orissa,Balasore,1638.0,1638.0
701,2008,8,Orissa,Balasore,1432.0,1432.0
701,2009,8,Orissa,Balasore,1607.0,1607.0
701,2010,8,Orissa,Balasore,1852.0,1852.0
701,2011,8,Orissa,Balasore,2149.0,2149.0
701,2012,8,Orissa,Balasore,1765.0,1765.0
701,2013,8,Orissa,Balasore,1248.0,1248.0
701,2014,8,Orissa,Balasore,2291.0,2291.0
701,2015,8,Orissa,Balasore,1702.0,1702.0
701,2016,8,Orissa,Balasore,2785.0,2785.0
701,2017,8,Orissa,Balasore,2329.0,2329.0
701,2018,8,Orissa,Balasore,2652.0,2652.0
701,2019,8,Orissa,Balasore,2503.0,2503.0
702,1990,8,Orissa,Bolangir,1469.0,1469.0
702,1991,8,Orissa,Bolangir,1477.0,1477.0
702,1992,8,Orissa,Bolangir,1068.0,1068.0
702,1993,8,Orissa,Bolangir,1419.0,1419.0
702,1994,8,Orissa,Bolangir,1534.0,1534.0
702,1995,8,Orissa,Bolangir,1434.0,1434.0
702,1996,8,Orissa,Bolangir,357.0,357.0
702,1997,8,Orissa,Bolangir,1234.0,1234.0
702,1998,8,Orissa,Bolangir,780.0,780.0
702,1999,8,Orissa,Bolangir,1238.0,1238.0
702,2000,8,Orissa,Bolangir,358.0,358.0
702,2001,8,Orissa,Bolangir,1527.0,1527.0
702,2002,8,Orissa,Bolangir,292.0,292.0
702,2003,8,Orissa,Bolangir,1428.0,1428.0
702,2004,8,Orissa,Bolangir,1086.0,1086.0
702,2005,8,Orissa,Bolangir,1335.0,1335.0
702,2006,8,Orissa,Bolangir,1492.0,1492.0
702,2007,8,Orissa,Bolangir,1825.0,1825.0
702,2008,8,Orissa,Bolangir,1451.0,1451.0
702,2009,8,Orissa,Bolangir,1557.0,1557.0
702,2010,8,Orissa,Bolangir,1899.0,1899.0
702,2011,8,Orissa,Bolangir,430.0,430.0
702,2012,8,Orissa,Bolangir,3195.0,3195.0
702,2013,8,Orissa,Bolangir,3192.0,3192.0
702,2014,8,Orissa,Bolangir,3114.0,3114.0
702,2015,8,Orissa,Bolangir,940.0,940.0
702,2016,8,Orissa,Bolangir,2209.0,2209.0
702,2017,8,Orissa,Bolangir,792.0,792.0
702,2018,8,Orissa,Bolangir,1414.0,1414.0
702,2019,8,Orissa,Bolangir,2195.0,2195.0
703,1990,8,Orissa,Cuttack,1145.0,1145.0
703,1991,8,Orissa,Cuttack,1420.0,1420.0
703,1992,8,Orissa,Cuttack,1278.0,1278.0
703,1993,8,Orissa,Cuttack,1595.0,1595.0
703,1994,8,Orissa,Cuttack,1376.0,1376.0
703,1995,8,Orissa,Cuttack,1655.0,1655.0
703,1996,8,Orissa,Cuttack,1229.0,1229.0
703,1997,8,Orissa,Cuttack,1450.0,1450.0
703,1998,8,Orissa,Cuttack,1715.0,1715.0
703,1999,8,Orissa,Cuttack,655.0,655.0
703,2000,8,Orissa,Cuttack,1212.0,1212.0
703,2001,8,Orissa,Cuttack,1669.0,1669.0
703,2002,8,Orissa,Cuttack,1155.0,1155.0
703,2003,8,Orissa,Cuttack,1133.0,1133.0
703,2004,8,Orissa,Cuttack,1886.0,1886.0
703,2005,8,Orissa,Cuttack,2005.0,2005.0
703,2006,8,Orissa,Cuttack,1511.0,1511.0
703,2007,8,Orissa,Cuttack,1690.0,1690.0
703,2008,8,Orissa,Cuttack,1422.0,1422.0
703,2009,8,Orissa,Cuttack,2087.0,2087.0
703,2010,8,Orissa,Cuttack,1835.0,1835.0
703,2011,8,Orissa,Cuttack,1916.0,1916.0
703,2012,8,Orissa,Cuttack,2928.0,2928.0
703,2013,8,Orissa,Cuttack,1462.0,1462.0
703,2014,8,Orissa,Cuttack,2505.0,2505.0
703,2015,8,Orissa,Cuttack,2014.0,2014.0
703,2016,8,Orissa,Cuttack,3320.0,3320.0
703,2017,8,Orissa,Cuttack,2199.0,2199.0
703,2018,8,Orissa,Cuttack,2691.0,2691.0
703,2019,8,Orissa,Cuttack,3306.0,3306.0
704,1990,8,Orissa,Dhenkanal,1045.0,1045.0
704,1991,8,Orissa,Dhenkanal,1498.0,1498.0
704,1992,8,Orissa,Dhenkanal,1126.0,1126.0
704,1993,8,Orissa,Dhenkanal,1388.0,1388.0
704,1994,8,Orissa,Dhenkanal,1412.0,1412.0
704,1995,8,Orissa,Dhenkanal,1211.0,1211.0
704,1996,8,Orissa,Dhenkanal,876.0,876.0
704,1997,8,Orissa,Dhenkanal,1395.0,1395.0
704,1998,8,Orissa,Dhenkanal,1495.0,1495.0
704,1999,8,Orissa,Dhenkanal,848.0,848.0
704,2000,8,Orissa,Dhenkanal,588.0,588.0
704,2001,8,Orissa,Dhenkanal,1854.0,1854.0
704,2002,8,Orissa,Dhenkanal,488.0,488.0
704,2003,8,Orissa,Dhenkanal,1820.0,1820.0
704,2004,8,Orissa,Dhenkanal,1368.0,1368.0
704,2005,8,Orissa,Dhenkanal,1885.0,1885.0
704,2006,8,Orissa,Dhenkanal,1448.0,1448.0
704,2007,8,Orissa,Dhenkanal,1910.0,1910.0
704,2008,8,Orissa,Dhenkanal,1654.0,1654.0
704,2009,8,Orissa,Dhenkanal,1562.0,1562.0
704,2010,8,Orissa,Dhenkanal,1399.0,1399.0
704,2011,8,Orissa,Dhenkanal,2103.0,2103.0
704,2012,8,Orissa,Dhenkanal,2712.0,2712.0
704,2013,8,Orissa,Dhenkanal,2661.0,2661.0
704,2014,8,Orissa,Dhenkanal,3313.0,3313.0
704,2015,8,Orissa,Dhenkanal,1596.0,1596.0
704,2016,8,Orissa,Dhenkanal,2857.0,2857.0
704,2017,8,Orissa,Dhenkanal,1386.0,1386.0
704,2018,8,Orissa,Dhenkanal,3129.0,3129.0
704,2019,8,Orissa,Dhenkanal,2756.0,2756.0
705,1990,8,Orissa,Ganjam,1533.0,1533.0
705,1991,8,Orissa,Ganjam,2275.0,2275.0
705,1992,8,Orissa,Ganjam,2004.0,2004.0
705,1993,8,Orissa,Ganjam,1951.0,1951.0
705,1994,8,Orissa,Ganjam,1885.0,1885.0
705,1995,8,Orissa,Ganjam,1535.0,1535.0
705,1996,8,Orissa,Ganjam,865.0,865.0
705,1997,8,Orissa,Ganjam,1498.0,1498.0
705,1998,8,Orissa,Ganjam,1740.0,1740.0
705,1999,8,Orissa,Ganjam,757.0,757.0
705,2000,8,Orissa,Ganjam,1210.0,1210.0
705,2001,8,Orissa,Ganjam,2158.0,2158.0
705,2002,8,Orissa,Ganjam,866.0,866.0
705,2003,8,Orissa,Ganjam,1528.0,1528.0
705,2004,8,Orissa,Ganjam,1477.0,1477.0
705,2005,8,Orissa,Ganjam,1391.0,1391.0
705,2006,8,Orissa,Ganjam,2109.0,2109.0
705,2007,8,Orissa,Ganjam,2280.0,2280.0
705,2008,8,Orissa,Ganjam,1720.0,1720.0
705,2009,8,Orissa,Ganjam,2053.0,2053.0
705,2010,8,Orissa,Ganjam,1602.0,1602.0
705,2011,8,Orissa,Ganjam,594.0,594.0
705,2012,8,Orissa,Ganjam,1787.0,1787.0
705,2013,8,Orissa,Ganjam,367.0,367.0
705,2014,8,Orissa,Ganjam,2710.0,2710.0
705,2015,8,Orissa,Ganjam,1923.0,1923.0
705,2016,8,Orissa,Ganjam,2851.0,2851.0
705,2017,8,Orissa,Ganjam,1575.0,1575.0
705,2018,8,Orissa,Ganjam,1752.0,1752.0
705,2019,8,Orissa,Ganjam,2580.0,2580.0
706,1990,8,Orissa,Kalahandi,945.0,945.0
706,1991,8,Orissa,Kalahandi,1053.0,1053.0
706,1992,8,Orissa,Kalahandi,798.0,798.0
706,1993,8,Orissa,Kalahandi,1050.0,1050.0
706,1994,8,Orissa,Kalahandi,1093.0,1093.0
706,1995,8,Orissa,Kalahandi,1170.0,1170.0
706,1996,8,Orissa,Kalahandi,750.0,750.0
706,1997,8,Orissa,Kalahandi,1379.0,1379.0
706,1998,8,Orissa,Kalahandi,711.0,711.0
706,1999,8,Orissa,Kalahandi,1220.0,1220.0
706,2000,8,Orissa,Kalahandi,1287.0,1287.0
706,2001,8,Orissa,Kalahandi,1376.0,1376.0
706,2002,8,Orissa,Kalahandi,435.0,435.0
706,2003,8,Orissa,Kalahandi,1296.0,1296.0
706,2004,8,Orissa,Kalahandi,1078.0,1078.0
706,2005,8,Orissa,Kalahandi,1082.0,1082.0
706,2006,8,Orissa,Kalahandi,1119.0,1119.0
706,2007,8,Orissa,Kalahandi,1323.0,1323.0
706,2008,8,Orissa,Kalahandi,1305.0,1305.0
706,2009,8,Orissa,Kalahandi,1541.0,1541.0
706,2010,8,Orissa,Kalahandi,2340.0,2340.0
706,2011,8,Orissa,Kalahandi,966.0,966.0
706,2012,8,Orissa,Kalahandi,2545.0,2545.0
706,2013,8,Orissa,Kalahandi,2498.0,2498.0
706,2014,8,Orissa,Kalahandi,2329.0,2329.0
706,2015,8,Orissa,Kalahandi,1118.0,1118.0
706,2016,8,Orissa,Kalahandi,2380.0,2380.0
706,2017,8,Orissa,Kalahandi,2151.0,2151.0
706,2018,8,Orissa,Kalahandi,2175.0,2175.0
706,2019,8,Orissa,Kalahandi,3020.0,3020.0
707,1990,8,Orissa,Keonjhar,1004.0,1004.0
707,1991,8,Orissa,Keonjhar,1151.0,1151.0
707,1992,8,Orissa,Keonjhar,881.0,881.0
707,1993,8,Orissa,Keonjhar,1176.0,1176.0
707,1994,8,Orissa,Keonjhar,1125.0,1125.0
707,1995,8,Orissa,Keonjhar,1121.0,1121.0
707,1996,8,Orissa,Keonjhar,697.0,697.0
707,1997,8,Orissa,Keonjhar,1304.0,1304.0
707,1998,8,Orissa,Keonjhar,733.0,733.0
707,1999,8,Orissa,Keonjhar,808.0,808.0
707,2000,8,Orissa,Keonjhar,1044.0,1044.0
707,2001,8,Orissa,Keonjhar,1330.0,1330.0
707,2002,8,Orissa,Keonjhar,510.0,510.0
707,2003,8,Orissa,Keonjhar,1543.0,1543.0
707,2004,8,Orissa,Keonjhar,1348.0,1348.0
707,2005,8,Orissa,Keonjhar,1426.0,1426.0
707,2006,8,Orissa,Keonjhar,1380.0,1380.0
707,2007,8,Orissa,Keonjhar,1650.0,1650.0
707,2008,8,Orissa,Keonjhar,1342.0,1342.0
707,2009,8,Orissa,Keonjhar,1443.0,1443.0
707,2010,8,Orissa,Keonjhar,1074.0,1074.0
707,2011,8,Orissa,Keonjhar,1713.0,1713.0
707,2012,8,Orissa,Keonjhar,1664.0,1664.0
707,2013,8,Orissa,Keonjhar,1555.0,1555.0
707,2014,8,Orissa,Keonjhar,2348.0,2348.0
707,2015,8,Orissa,Keonjhar,1132.0,1132.0
707,2016,8,Orissa,Keonjhar,2190.0,2190.0
707,2017,8,Orissa,Keonjhar,2097.0,2097.0
707,2018,8,Orissa,Keonjhar,2286.0,2286.0
707,2019,8,Orissa,Keonjhar,2950.0,2950.0
708,1990,8,Orissa,Koraput,1257.0,1257.0
708,1991,8,Orissa,Koraput,1396.0,1396.0
708,1992,8,Orissa,Koraput,960.0,960.0
708,1993,8,Orissa,Koraput,1295.0,1295.0
708,1994,8,Orissa,Koraput,1351.0,1351.0
708,1995,8,Orissa,Koraput,1303.0,1303.0
708,1996,8,Orissa,Koraput,1415.0,1415.0
708,1997,8,Orissa,Koraput,1189.0,1189.0
708,1998,8,Orissa,Koraput,1531.0,1531.0
708,1999,8,Orissa,Koraput,1401.0,1401.0
708,2000,8,Orissa,Koraput,1494.0,1494.0
708,2001,8,Orissa,Koraput,1496.0,1496.0
708,2002,8,Orissa,Koraput,1038.0,1038.0
708,2003,8,Orissa,Koraput,1570.0,1570.0
708,2004,8,Orissa,Koraput,1578.0,1578.0
708,2005,8,Orissa,Koraput,1641.0,1641.0
708,2006,8,Orissa,Koraput,1700.0,1700.0
708,2007,8,Orissa,Koraput,1917.0,1917.0
708,2008,8,Orissa,Koraput,1626.0,1626.0
708,2009,8,Orissa,Koraput,1357.0,1357.0
708,2010,8,Orissa,Koraput,1889.0,1889.0
708,2011,8,Orissa,Koraput,1471.0,1471.0
708,2012,8,Orissa,Koraput,2010.0,2010.0
708,2013,8,Orissa,Koraput,2678.0,2678.0
708,2014,8,Orissa,Koraput,2042.0,2042.0
708,2015,8,Orissa,Koraput,1972.0,1972.0
708,2016,8,Orissa,Koraput,2530.0,2530.0
708,2017,8,Orissa,Koraput,2318.0,2318.0
708,2018,8,Orissa,Koraput,2629.0,2629.0
708,2019,8,Orissa,Koraput,2881.0,2881.0
709,1990,8,Orissa,Mayurbhanja,1043.0,1043.0
709,1991,8,Orissa,Mayurbhanja,1228.0,1228.0
709,1992,8,Orissa,Mayurbhanja,1158.0,1158.0
709,1993,8,Orissa,Mayurbhanja,1327.0,1327.0
709,1994,8,Orissa,Mayurbhanja,1320.0,1320.0
709,1995,8,Orissa,Mayurbhanja,1199.0,1199.0
709,1996,8,Orissa,Mayurbhanja,821.0,821.0
709,1997,8,Orissa,Mayurbhanja,1375.0,1375.0
709,1998,8,Orissa,Mayurbhanja,860.0,860.0
709,1999,8,Orissa,Mayurbhanja,1156.0,1156.0
709,2000,8,Orissa,Mayurbhanja,1158.0,1158.0
709,2001,8,Orissa,Mayurbhanja,1535.0,1535.0
709,2002,8,Orissa,Mayurbhanja,815.0,815.0
709,2003,8,Orissa,Mayurbhanja,1457.0,1457.0
709,2004,8,Orissa,Mayurbhanja,1507.0,1507.0
709,2005,8,Orissa,Mayurbhanja,1493.0,1493.0
709,2006,8,Orissa,Mayurbhanja,1579.0,1579.0
709,2007,8,Orissa,Mayurbhanja,1667.0,1667.0
709,2008,8,Orissa,Mayurbhanja,1572.0,1572.0
709,2009,8,Orissa,Mayurbhanja,1396.0,1396.0
709,2010,8,Orissa,Mayurbhanja,932.0,932.0
709,2011,8,Orissa,Mayurbhanja,1884.0,1884.0
709,2012,8,Orissa,Mayurbhanja,1726.0,1726.0
709,2013,8,Orissa,Mayurbhanja,1390.0,1390.0
709,2014,8,Orissa,Mayurbhanja,2176.0,2176.0
709,2015,8,Orissa,Mayurbhanja,984.0,984.0
709,2016,8,Orissa,Mayurbhanja,2358.0,2358.0
709,2017,8,Orissa,Mayurbhanja,2023.0,2023.0
709,2018,8,Orissa,Mayurbhanja,2021.0,2021.0
709,2019,8,Orissa,Mayurbhanja,2220.0,2220.0
710,1990,8,Orissa,Phulbani(Kandhamal),1173.0,1173.0
710,1991,8,Orissa,Phulbani(Kandhamal),1369.0,1369.0
710,1992,8,Orissa,Phulbani(Kandhamal),1343.0,1343.0
710,1993,8,Orissa,Phulbani(Kandhamal),1195.0,1195.0
710,1994,8,Orissa,Phulbani(Kandhamal),1357.0,1357.0
710,1995,8,Orissa,Phulbani(Kandhamal),1247.0,1247.0
710,1996,8,Orissa,Phulbani(Kandhamal),990.0,990.0
710,1997,8,Orissa,Phulbani(Kandhamal),1392.0,1392.0
710,1998,8,Orissa,Phulbani(Kandhamal),1260.0,1260.0
710,1999,8,Orissa,Phulbani(Kandhamal),1356.0,1356.0
710,2000,8,Orissa,Phulbani(Kandhamal),778.0,778.0
710,2001,8,Orissa,Phulbani(Kandhamal),1510.0,1510.0
710,2002,8,Orissa,Phulbani(Kandhamal),777.0,777.0
710,2003,8,Orissa,Phulbani(Kandhamal),1450.0,1450.0
710,2004,8,Orissa,Phulbani(Kandhamal),1315.0,1315.0
710,2005,8,Orissa,Phulbani(Kandhamal),1311.0,1311.0
710,2006,8,Orissa,Phulbani(Kandhamal),1400.0,1400.0
710,2007,8,Orissa,Phulbani(Kandhamal),1356.0,1356.0
710,2008,8,Orissa,Phulbani(Kandhamal),1374.0,1374.0
710,2009,8,Orissa,Phulbani(Kandhamal),1356.0,1356.0
710,2010,8,Orissa,Phulbani(Kandhamal),1342.0,1342.0
710,2011,8,Orissa,Phulbani(Kandhamal),1145.0,1145.0
710,2012,8,Orissa,Phulbani(Kandhamal),1616.0,1616.0
710,2013,8,Orissa,Phulbani(Kandhamal),1550.0,1550.0
710,2014,8,Orissa,Phulbani(Kandhamal),1852.0,1852.0
710,2015,8,Orissa,Phulbani(Kandhamal),861.0,861.0
710,2016,8,Orissa,Phulbani(Kandhamal),1793.0,1793.0
710,2017,8,Orissa,Phulbani(Kandhamal),1561.0,1561.0
710,2018,8,Orissa,Phulbani(Kandhamal),1960.0,1960.0
710,2019,8,Orissa,Phulbani(Kandhamal),1826.0,1826.0
711,1990,8,Orissa,Puri,1170.0,1170.0
711,1991,8,Orissa,Puri,1655.0,1655.0
711,1992,8,Orissa,Puri,1382.0,1382.0
711,1993,8,Orissa,Puri,1701.0,1701.0
711,1994,8,Orissa,Puri,1311.0,1311.0
711,1995,8,Orissa,Puri,1460.0,1460.0
711,1996,8,Orissa,Puri,1254.0,1254.0
711,1997,8,Orissa,Puri,1127.0,1127.0
711,1998,8,Orissa,Puri,1207.0,1207.0
